iter,TEST Loss,TEST MSE,TEST loss,Best Loss,Best MSE
290000,,0.037621910171918495,0.0841730759125203,0.07877087398059666,0.03665891667245241
300000,,0.038945827737199686,0.08656814770214259,0.07877087398059666,0.03665891667245241
310000,,0.03882072851624797,0.0867353674825281,0.07877087398059666,0.03665891667245241
320000,,0.03856288313131061,0.08569122609123588,0.07877087398059666,0.03665891667245241
330000,,0.03785215679535452,0.08481518995948135,0.07877087398059666,0.03665891667245241
340000,,0.03803237918381433,0.08566345219127834,0.07877087398059666,0.03665891667245241
350000,,0.03782520513538802,0.08458259575627744,0.07877087398059666,0.03665891667245241
360000,,0.03762187293333331,0.08394102534092963,0.07877087398059666,0.03665891667245241
370000,,0.037868288577835314,0.08432295856252313,0.07877087398059666,0.03665891667245241
380000,,0.03764484639834394,0.08376825471781194,0.07877087398059666,0.03665891667245241
390000,,0.03746921015284451,0.08428057321533561,0.07877087398059666,0.03665891667245241
400000,,0.03802324870149357,0.08515038143098354,0.07877087398059666,0.03665891667245241
410000,,0.03756732140084964,0.08389766068197786,0.07877087398059666,0.03665891667245241
420000,,0.0381512014166709,0.085448384815827,0.07877087398059666,0.03665891667245241
430000,,0.03860509456104742,0.08595862716063857,0.07877087398059666,0.03665891667245241
440000,,0.03831654852215909,0.08559142648242414,0.07877087398059666,0.03665891667245241
450000,,0.03825812920318466,0.08548112611845135,0.07877087398059666,0.03665891667245241
460000,,0.037765642216826135,0.08468002179078758,0.07877087398059666,0.03665891667245241
470000,,0.0377067162768081,0.08463161898963154,0.07877087398059666,0.03665891667245241
480000,,0.037608132542163435,0.08411423130892218,0.07877087398059666,0.03665891667245241
490000,,0.03754859016146058,0.08454581103101373,0.07877087398059666,0.03665891667245241
500000,,0.037594369480911195,0.08446310784667731,0.07877087398059666,0.03665891667245241
510000,,0.03777184443949516,0.08427674642205238,0.07877087398059666,0.03665891667245241
520000,,0.036941343333225296,0.08349777634814382,0.07877087398059666,0.03665891667245241
530000,,0.037370014423751124,0.08279191313683987,0.07877087398059666,0.03665891667245241
540000,,0.03727243248787553,0.08364121976681053,0.07877087398059666,0.03665891667245241
550000,,0.03717600478518214,0.08327519220300018,0.07877087398059666,0.03665891667245241
560000,,0.03695990647678908,0.08321155002899468,0.07877087398059666,0.03665891667245241
570000,,0.037132221447669006,0.08355096230097116,0.07877087398059666,0.03665891667245241
580000,,0.038043547726167366,0.08519156804122031,0.07877087398059666,0.03665891667245241
590000,,0.037964739621276423,0.08451217344030738,0.07877087398059666,0.03665891667245241
600000,,0.03748766445669174,0.08425748744048178,0.07877087398059666,0.03665891667245241
610000,,0.03766469314469864,0.08480849747732282,0.07877087398059666,0.03665891667245241
620000,,0.037495481122964615,0.08416770797036588,0.07877087398059666,0.03665891667245241
630000,,0.03823972021125601,0.08490062746219337,0.07877087398059666,0.03665891667245241
640000,,0.03739070412837638,0.08386380339600145,0.07877087398059666,0.03665891667245241
650000,,0.038205422208289624,0.0845392763391137,0.07877087398059666,0.03665891667245241
660000,,0.03781054037325732,0.08498177803680301,0.07877087398059666,0.03665891667245241
670000,,0.03797991647479136,0.08389440930262208,0.07877087398059666,0.03665891667245241
680000,,0.03846869889258897,0.08528091119974851,0.07877087398059666,0.03665891667245241
690000,,0.03894000865999865,0.08623855146765709,0.07877087398059666,0.03665891667245241
700000,,0.03898197457189604,0.08623090332373977,0.07877087398059666,0.03665891667245241
710000,,0.03866737420083392,0.08638044653646648,0.07877087398059666,0.03665891667245241
720000,,0.03841662868430871,0.08604100285843015,0.07877087398059666,0.03665891667245241
730000,,0.038601573150760356,0.08623401534743608,0.07877087398059666,0.03665891667245241
740000,,0.03762665443618659,0.0852878828663379,0.07877087398059666,0.03665891667245241
750000,,0.03809972441769109,0.08521924279630184,0.07877087398059666,0.03665891667245241
760000,,0.03815349667831529,0.0852628407832235,0.07877087398059666,0.03665891667245241
770000,,0.0377475538543596,0.08453185555152595,0.07877087398059666,0.03665891667245241
780000,,0.03808387836327632,0.08479576216451824,0.07877087398059666,0.03665891667245241
790000,,0.038246143041543924,0.08594383966177702,0.07877087398059666,0.03665891667245241
800000,,0.0377355647218017,0.08478843850828707,0.07877087398059666,0.03665891667245241
810000,,0.03750657556114151,0.08386267161648721,0.07877087398059666,0.03665891667245241
820000,,0.03807022731979633,0.08534631858579815,0.07877087398059666,0.03665891667245241
830000,,0.03823944847445707,0.08575724800117314,0.07877087398059666,0.03665891667245241
840000,,0.03670582702556834,0.08279592680931092,0.07877087398059666,0.03665891667245241
850000,,0.03712285317174857,0.083799295283854,0.07877087398059666,0.03665891667245241
860000,,0.03698659462321197,0.08245995279587805,0.07877087398059666,0.03665891667245241
870000,,0.0367256311701878,0.08262287395633758,0.07877087398059666,0.03665891667245241
880000,,0.03671099631929737,0.08238586478307844,0.07877087398059666,0.03665891667245241
890000,,0.037294217969882276,0.08339873607456684,0.07877087398059666,0.03665891667245241
900000,,0.037631505299308816,0.08410414550453424,0.07877087398059666,0.03665891667245241
910000,,0.03671817378789179,0.08265777461230756,0.07877087398059666,0.03665891667245241
920000,,0.03716380104188348,0.0833232819326222,0.07877087398059666,0.03665891667245241
930000,,0.036565524187498165,0.08222527162916958,0.07877087398059666,0.036565524187498165
940000,,0.03680210576667837,0.08251888635195792,0.07877087398059666,0.036565524187498165
950000,,0.03627938578218992,0.08151753143407404,0.07877087398059666,0.03627938578218992
960000,,0.03664168433029711,0.08195977620780467,0.07877087398059666,0.03627938578218992
970000,,0.03715078428487053,0.08288012911193073,0.07877087398059666,0.03627938578218992
980000,,0.03718236128985321,0.08323655943572521,0.07877087398059666,0.03627938578218992
990000,,0.03685468405393891,0.08316433182358741,0.07877087398059666,0.03627938578218992
1000000,,0.036605763513084505,0.08158928437065333,0.07877087398059666,0.03627938578218992
1010000,,0.03707111410195235,0.08302541278116406,0.07877087398059666,0.03627938578218992
1020000,,0.03757715453622078,0.0840705494955182,0.07877087398059666,0.03627938578218992
1030000,,0.0376693055240008,0.08430561288632453,0.07877087398059666,0.03627938578218992
1040000,,0.03840814731696737,0.08572045202367008,0.07877087398059666,0.03627938578218992
1050000,,0.03741149642452162,0.08386210700310767,0.07877087398059666,0.03627938578218992
1060000,,0.03736717113472009,0.08388842006400228,0.07877087398059666,0.03627938578218992
1070000,,0.03691698579960873,0.08285790908150376,0.07877087398059666,0.03627938578218992
1080000,,0.037641712705058034,0.08391283673606813,0.07877087398059666,0.03627938578218992
1090000,,0.037178717593950764,0.08308139527961612,0.07877087398059666,0.03627938578218992
1100000,,0.03718532943598704,0.08359596232138575,0.07877087398059666,0.03627938578218992
1110000,,0.03668764737946322,0.08174905867874623,0.07877087398059666,0.03627938578218992
1120000,,0.037374063530342234,0.08365900620445609,0.07877087398059666,0.03627938578218992
1130000,,0.03689220368122727,0.08233159908652306,0.07877087398059666,0.03627938578218992
1140000,,0.03737909124197959,0.08343913513422012,0.07877087398059666,0.03627938578218992
1150000,,0.03767635461522358,0.08394961271062493,0.07877087398059666,0.03627938578218992
1160000,,0.03811097426844088,0.0858971579708159,0.07877087398059666,0.03627938578218992
1170000,,0.03831113813944447,0.08504789461940528,0.07877087398059666,0.03627938578218992
1180000,,0.03693115841504477,0.0830914958845824,0.07877087398059666,0.03627938578218992
1190000,,0.03714171288338741,0.0839071104824543,0.07877087398059666,0.03627938578218992
1200000,,0.037563976958580714,0.0845004688668996,0.07877087398059666,0.03627938578218992
1210000,,0.03831320705949845,0.08525271719321609,0.07877087398059666,0.03627938578218992
1220000,,0.03730576147428231,0.08317728674411774,0.07877087398059666,0.03627938578218992
1230000,,0.036777817681690535,0.08213563016057014,0.07877087398059666,0.03627938578218992
1240000,,0.0362430610727011,0.08204429296404123,0.07877087398059666,0.0362430610727011
1250000,,0.03699997297024767,0.08328133066743612,0.07877087398059666,0.0362430610727011
1260000,,0.03722915115207162,0.08320979150384665,0.07877087398059666,0.0362430610727011
1270000,,0.037377007977943584,0.08365764997527003,0.07877087398059666,0.0362430610727011
1280000,,0.03647141719841665,0.0822260352447629,0.07877087398059666,0.0362430610727011
1290000,,0.03678430220087867,0.08273799144290388,0.07877087398059666,0.0362430610727011
1300000,,0.036184384072654015,0.08145651745609939,0.07877087398059666,0.036184384072654015
1310000,,0.03651143055287191,0.0822445687353611,0.07877087398059666,0.036184384072654015
1320000,,0.03709479608145473,0.08400475057773292,0.07877087398059666,0.036184384072654015
1330000,,0.03648355937195598,0.08215125428978354,0.07877087398059666,0.036184384072654015
1340000,,0.03653019455781242,0.08200006701983512,0.07877087398059666,0.036184384072654015
1350000,,0.03699892601310329,0.08279234143160284,0.07877087398059666,0.036184384072654015
1360000,,0.03646622577128238,0.08195513164997101,0.07877087398059666,0.036184384072654015
1370000,,0.03689966746164179,0.08261303179524838,0.07877087398059666,0.036184384072654015
1380000,,0.03733402240411264,0.08356966029666364,0.07877087398059666,0.036184384072654015
1390000,,0.0376449536664149,0.08382702509127557,0.07877087398059666,0.036184384072654015
1400000,,0.03733236513859831,0.08290618981048464,0.07877087398059666,0.036184384072654015
1410000,,0.037205171999012285,0.0822507298104465,0.07877087398059666,0.036184384072654015
1420000,,0.036291746946436255,0.0804416294451803,0.07877087398059666,0.036184384072654015
1430000,,0.03600517992621476,0.07986484246514737,0.07877087398059666,0.03600517992621476
1440000,,0.035966868636778,0.08056411493197084,0.07877087398059666,0.035966868636778
1450000,,0.03649933770546576,0.08116876358166338,0.07877087398059666,0.035966868636778
1460000,,0.03722141289208311,0.08260686838999391,0.07877087398059666,0.035966868636778
1470000,,0.036556031046870205,0.0818297929391265,0.07877087398059666,0.035966868636778
1480000,,0.0366709211673028,0.08246091813221573,0.07877087398059666,0.035966868636778
1490000,,0.03704994846103413,0.08276243388466537,0.07877087398059666,0.035966868636778
1500000,,0.03720649351902062,0.08397493104264141,0.07877087398059666,0.035966868636778
